CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID	CONCEPT_LEVEL	CONCEPT_CODE	CONCEPT_CLASS	VALID_START_DATE	VALID_END_DATE	INVALID_REASON
905273	Methyclothiazide	8	2	6860	Ingredient	2005-06-12	2099-12-31	 
905363	Bismuth biskalcitrate	8	2	687227	Ingredient	2007-02-25	2099-12-31	 
905371	Methylcellulose	8	2	6873	Ingredient	2005-06-12	2099-12-31	 
905518	Methylene blue	8	2	6878	Ingredient	2005-06-12	2099-12-31	 
905531	Metipranolol	8	2	10824	Ingredient	2005-06-12	2099-12-31	 
905829	Trioxsalen	8	2	10844	Ingredient	2005-06-12	2099-12-31	 
906072	Tropicamide	8	2	10869	Ingredient	2005-06-12	2099-12-31	 
906149	TRYPSIN	8	2	10890	Ingredient	2005-06-12	2099-12-31	 
906780	Metoclopramide	8	2	6915	Ingredient	2005-06-12	2099-12-31	 
906874	Oxyquinoline	8	2	110	Ingredient	1970-01-01	2099-12-31	 
906902	Lactobacillus reuteri	8	2	285156	Ingredient	2005-11-13	2099-12-31	 
906914	Urea	8	2	11002	Ingredient	2005-06-12	2099-12-31	 
907013	Metolazone	8	2	6916	Ingredient	2005-06-12	2099-12-31	 
907553	levocabastine	8	2	28627	Ingredient	2005-06-12	2099-12-31	 
907879	Miconazole	8	2	6932	Ingredient	2005-06-12	2099-12-31	 
908126	Vidarabine	8	2	11194	Ingredient	2005-06-12	2099-12-31	 
908360	magaldrate	8	2	29151	Ingredient	2005-06-12	2099-12-31	 
908464	magnesium carbonate	8	2	29155	Ingredient	2005-06-12	2099-12-31	 
908523	Mineral Oil	8	2	6972	Ingredient	2005-06-12	2099-12-31	 
908730	magnesium trisilicate	8	2	29170	Ingredient	2005-06-12	2099-12-31	 
908921	calcipotriene	8	2	29365	Ingredient	2005-06-12	2099-12-31	 
909021	medrysone	8	2	29439	Ingredient	2005-06-12	2099-12-31	 
909165	mercuric oxide	8	2	29545	Ingredient	2005-06-12	2099-12-31	 
909358	Cyclizine	8	2	2977	Ingredient	2005-06-12	2099-12-31	 
909440	methyl salicylate	8	2	29787	Ingredient	2005-06-12	2099-12-31	 
909795	nepafenac	8	2	298665	Ingredient	2005-11-13	2099-12-31	 
909841	methylnaltrexone	8	2	29899	Ingredient	2008-06-29	2099-12-31	 
909959	alefacept	8	2	299635	Ingredient	2005-06-12	2099-12-31	 
910232	Cyclopentolate	8	2	3001	Ingredient	2005-06-12	2099-12-31	 
910888	Cysteamine	8	2	3022	Ingredient	2005-06-12	2099-12-31	 
911064	Zinc Oxide	8	2	11423	Ingredient	2005-06-12	2099-12-31	 
911354	palonosetron	8	2	70561	Ingredient	2005-06-12	2099-12-31	 
911486	Glutamate	8	2	70602	Ingredient	2006-05-14	2099-12-31	 
911638	glycolate	8	2	70603	Ingredient	2005-06-12	2099-12-31	 
911735	rabeprazole	8	2	114979	Ingredient	2005-06-12	2099-12-31	 
911891	Fiber	8	2	70727	Ingredient	2005-06-12	2099-12-31	 
912263	certolizumab pegol	8	2	709271	Ingredient	2008-06-01	2099-12-31	 
912362	Ammonium Chloride	8	2	712	Ingredient	2005-06-12	2099-12-31	 
912476	Becaplermin	8	2	115238	Ingredient	2005-06-12	2099-12-31	 
912803	verteporfin	8	2	118886	Ingredient	2005-06-12	2099-12-31	 
913440	nabilone	8	2	31447	Ingredient	2005-06-12	2099-12-31	 
913782	tolterodine	8	2	119565	Ingredient	2005-06-12	2099-12-31	 
913813	ETHYL DIHYDROXYPROPYL PABA	8	2	314611	Ingredient	2005-06-12	2099-12-31	 
914053	naftifin	8	2	31476	Ingredient	2005-06-12	2099-12-31	 
914085	Yellow phenolphthalein	8	2	314784	Ingredient	2005-06-12	2099-12-31	 
914244	UNDECYLENATE	8	2	314881	Ingredient	2005-06-12	2099-12-31	 
914310	1-octacosanol	8	2	12166	Ingredient	2005-06-12	2099-12-31	 
914335	Atropine	8	2	1223	Ingredient	2005-06-12	2099-12-31	 
914533	Naphazoline	8	2	7247	Ingredient	2005-06-12	2099-12-31	 
914840	Dichlorotetrafluoroethane	8	2	124848	Ingredient	2005-06-12	2099-12-31	 
915175	Bacitracin	8	2	1291	Ingredient	2005-06-12	2099-12-31	 
915391	OCTYL METHOXYCINNAMATE	8	2	13369	Ingredient	2005-06-12	2099-12-31	 
915392	Natamycin	8	2	7268	Ingredient	2005-06-12	2099-12-31	 
915518	bentoquatam	8	2	134568	Ingredient	2005-06-12	2099-12-31	 
915542	brimonidine	8	2	134615	Ingredient	2005-06-12	2099-12-31	 
915553	Capsicum extract	8	2	319780	Ingredient	2005-06-12	2099-12-31	 
915829	isopropyl unoprostone	8	2	135313	Ingredient	2005-06-12	2099-12-31	 
915841	Deoxyribonucleases	8	2	3210	Ingredient	2005-06-12	2099-12-31	 
915855	olopatadine	8	2	135391	Ingredient	2005-06-12	2099-12-31	 
915935	Pimecrolimus	8	2	321952	Ingredient	2005-06-12	2099-12-31	 
915981	Neomycin	8	2	7299	Ingredient	2005-06-12	2099-12-31	 
916005	Solifenacin	8	2	322167	Ingredient	2005-06-12	2099-12-31	 
916059	Octoxynol	8	2	32301	Ingredient	2005-06-12	2099-12-31	 
916230	darifenacin	8	2	136198	Ingredient	2005-07-24	2099-12-31	 
916282	olsalazine	8	2	32385	Ingredient	2005-06-12	2099-12-31	 
916460	Benzalkonium	8	2	1378	Ingredient	2005-06-12	2099-12-31	 
916662	Dimethicone	8	2	324072	Ingredient	2005-06-12	2099-12-31	 
916751	Lindane	8	2	1388	Ingredient	2005-06-12	2099-12-31	 
916802	Benzethonium	8	2	1390	Ingredient	2005-06-12	2099-12-31	 
916943	tegaserod	8	2	139778	Ingredient	2005-06-12	2099-12-31	 
917006	Benzocaine	8	2	1399	Ingredient	2005-06-12	2099-12-31	 
917205	Desonide	8	2	3254	Ingredient	2005-06-12	2099-12-31	 
917336	Desoximetasone	8	2	3255	Ingredient	2005-06-12	2099-12-31	 
917443	PETROLATUM DISTILLATES	8	2	325516	Ingredient	2005-06-12	2099-12-31	 
917446	PHENYLEHRINE	8	2	325517	Ingredient	2005-06-12	2099-12-31	 
918172	Benzoyl Peroxide	8	2	1418	Ingredient	2005-06-12	2099-12-31	 
918222	oxiconazole	8	2	32638	Ingredient	2005-06-12	2099-12-31	 
918881	oxybenzone	8	2	32673	Ingredient	2005-06-12	2099-12-31	 
918906	oxybutynin	8	2	32675	Ingredient	2005-06-12	2099-12-31	 
919204	Amylases	8	2	743	Ingredient	2005-06-12	2099-12-31	 
919345	Gentamicin Sulfate	8	2	142438	Ingredient	2005-06-12	2099-12-31	 
919681	Benzyl Alcohol	8	2	1426	Ingredient	2005-06-12	2099-12-31	 
919839	Arnica extract	8	2	144377	Ingredient	2005-06-12	2099-12-31	 
919986	apraclonidine	8	2	14845	Ingredient	2005-06-12	2099-12-31	 
920064	4-cresyl acetate	8	2	14997	Ingredient	2005-06-12	2099-12-31	 
920113	mequinol	8	2	15080	Ingredient	2005-06-12	2099-12-31	 
920293	Nitrofurantoin	8	2	7454	Ingredient	2005-06-12	2099-12-31	 
920378	Nitrofurazone	8	2	7455	Ingredient	2005-06-12	2099-12-31	 
920458	Betamethasone	8	2	1514	Ingredient	2005-06-12	2099-12-31	 
921956	Sinecatechins	8	2	753346	Ingredient	2008-01-27	2099-12-31	 
922024	paregoric	8	2	32926	Ingredient	2005-06-12	2099-12-31	 
922191	pectin	8	2	32987	Ingredient	2005-06-12	2099-12-31	 
922570	Nystatin	8	2	7597	Ingredient	2005-06-12	2099-12-31	 
922868	Permethrin	8	2	33199	Ingredient	2005-06-12	2099-12-31	 
922976	Peruvian balsam	8	2	33219	Ingredient	2005-06-12	2099-12-31	 
923081	Ofloxacin	8	2	7623	Ingredient	2005-06-12	2099-12-31	 
923540	phenol	8	2	33290	Ingredient	2005-06-12	2099-12-31	 
923645	Omeprazole	8	2	7646	Ingredient	2005-06-12	2099-12-31	 
923672	Hyoscyamine	8	2	153970	Ingredient	2005-06-12	2099-12-31	 
923829	Opium	8	2	7676	Ingredient	2005-06-12	2099-12-31	 
923840	Dibucaine	8	2	3339	Ingredient	2005-06-12	2099-12-31	 
924120	Aminolevulinate	8	2	155002	Ingredient	2007-04-29	2099-12-31	 
924151	Pentosan Polysulfate	8	2	155046	Ingredient	2005-06-12	2099-12-31	 
924296	Dichlorphenamide	8	2	3353	Ingredient	2005-06-12	2099-12-31	 
924309	Phenolphthalein	8	2	155122	Ingredient	2005-06-12	2099-12-31	 
924566	tamsulosin	8	2	77492	Ingredient	2005-06-12	2099-12-31	 
924724	Dicyclomine	8	2	3361	Ingredient	2005-06-12	2099-12-31	 
924939	Bisacodyl	8	2	1596	Ingredient	2005-06-12	2099-12-31	 
925102	Dienestrol	8	2	3368	Ingredient	2005-06-12	2099-12-31	 
925209	N6-furfuryladenine	8	2	16054	Ingredient	2005-06-12	2099-12-31	 
925636	Oxymetazoline	8	2	7812	Ingredient	2005-06-12	2099-12-31	 
925952	Oxytetracycline	8	2	7821	Ingredient	2005-06-12	2099-12-31	 
926487	Pancreatin	8	2	7880	Ingredient	2005-06-12	2099-12-31	 
926770	Papain	8	2	7892	Ingredient	2005-06-12	2099-12-31	 
927194	Dihydroxyacetone	8	2	3430	Ingredient	2005-06-12	2099-12-31	 
927322	potassium nitrate	8	2	34316	Ingredient	2005-06-12	2099-12-31	 
927478	pramocaine	8	2	34347	Ingredient	2005-06-12	2099-12-31	 
928006	Iodoquinol	8	2	3435	Ingredient	2005-06-12	2099-12-31	 
928110	prednicarbate	8	2	34369	Ingredient	2005-06-12	2099-12-31	 
928744	Dimenhydrinate	8	2	3444	Ingredient	2005-06-12	2099-12-31	 
928980	Dimethyl Sulfoxide	8	2	3455	Ingredient	2005-06-12	2099-12-31	 
929128	Propylene glycol	8	2	34693	Ingredient	2005-06-12	2099-12-31	 
929435	Acetazolamide	8	2	167	Ingredient	1970-01-01	2099-12-31	 
929504	proxymetacaine	8	2	34905	Ingredient	2005-06-12	2099-12-31	 
929542	acetohydroxamic acid	8	2	16728	Ingredient	2005-06-12	2099-12-31	 
929549	Acetic Acid	8	2	168	Ingredient	1970-01-01	2099-12-31	 
929638	Acitretin	8	2	16818	Ingredient	2005-06-12	2099-12-31	 
929698	boric acid	8	2	1700	Ingredient	2005-06-12	2099-12-31	 
929887	lansoprazole	8	2	17128	Ingredient	2005-06-12	2099-12-31	 
929983	agerite alba	8	2	17145	Ingredient	2005-06-12	2099-12-31	 
930021	alfuzosin	8	2	17300	Ingredient	2005-06-12	2099-12-31	 
930604	aluminum acetate	8	2	17609	Ingredient	2005-06-12	2099-12-31	 
930747	amcinonide	8	2	17652	Ingredient	2005-06-12	2099-12-31	 
930916	Diphenoxylate	8	2	3500	Ingredient	2005-06-12	2099-12-31	 
931035	pyrithione	8	2	35100	Ingredient	2005-06-12	2099-12-31	 
931973	Endopeptidases	8	2	8031	Ingredient	2005-06-12	2099-12-31	 
932196	Cisapride	8	2	35255	Ingredient	2005-06-12	2099-12-31	 
932745	Bumetanide	8	2	1808	Ingredient	2005-06-12	2099-12-31	 
932815	Levobunolol	8	2	1813	Ingredient	2005-06-12	2099-12-31	 
932843	sodium choride	8	2	806664	Ingredient	2008-09-28	2012-06-04	D
933724	Phenazopyridine	8	2	8120	Ingredient	2005-06-12	2099-12-31	 
933794	attapulgite	8	2	18516	Ingredient	2005-06-12	2099-12-31	 
933952	Pheniramine	8	2	8132	Ingredient	2005-06-12	2099-12-31	 
934075	Azelastine	8	2	18603	Ingredient	2005-06-12	2099-12-31	 
934262	balsalazide	8	2	18747	Ingredient	2005-06-12	2099-12-31	 
934431	basic aluminum carbonate gel	8	2	18789	Ingredient	2005-06-12	2099-12-31	 
935382	rennet	8	2	35360	Ingredient	2005-06-12	2099-12-31	 
935390	resorcinol	8	2	35382	Ingredient	2005-06-12	2099-12-31	 
935529	Benoxinate	8	2	18889	Ingredient	2005-06-12	2099-12-31	 
936429	efalizumab	8	2	356988	Ingredient	2005-06-12	2099-12-31	 
936519	Benzoic Acid	8	2	18989	Ingredient	2005-06-12	2010-04-04	D
936748	aprepitant	8	2	358255	Ingredient	2005-06-12	2099-12-31	 
937368	infliximab	8	2	191831	Ingredient	2005-06-12	2099-12-31	 
937439	Bethanechol	8	2	19257	Ingredient	2005-06-12	2099-12-31	 
937712	salol	8	2	36122	Ingredient	2005-06-12	2099-12-31	 
937725	bismuth subgallate	8	2	19476	Ingredient	2005-06-12	2099-12-31	 
937791	bismuth subsalicylate	8	2	19478	Ingredient	2005-06-12	2099-12-31	 
938044	brinzolamide	8	2	194881	Ingredient	2005-06-12	2099-12-31	 
938061	selenium disulfide	8	2	36345	Ingredient	2005-06-12	2099-12-31	 
938205	Camphor	8	2	1952	Ingredient	2005-06-12	2099-12-31	 
938268	Sennosides	8	2	36387	Ingredient	2005-06-12	2099-12-31	 
938362	pemirolast	8	2	19551	Ingredient	2005-06-12	2099-12-31	 
939134	sertaconazole	8	2	36435	Ingredient	2005-06-12	2099-12-31	 
939259	Budesonide	8	2	19831	Ingredient	2005-06-12	2099-12-31	 
939506	Sodium Bicarbonate	8	2	36676	Ingredient	2005-06-12	2099-12-31	 
939726	butamben	8	2	19861	Ingredient	2005-06-12	2099-12-31	 
939784	butoconazole	8	2	19884	Ingredient	2005-06-12	2099-12-31	 
939863	sodium carbonate	8	2	36685	Ingredient	2005-06-12	2099-12-31	 
939871	sodium phosphate	8	2	36709	Ingredient	2005-06-12	2099-12-31	 
939881	Capsaicin	8	2	1992	Ingredient	2005-06-12	2099-12-31	 
939976	sodium sulfate	8	2	36721	Ingredient	2005-06-12	2099-12-31	 
939979	sodium sulfite	8	2	36723	Ingredient	2005-06-12	2099-12-31	 
940004	sodium thiosulfate	8	2	36726	Ingredient	2005-06-12	2099-12-31	 
940183	Carbachol	8	2	1999	Ingredient	2005-06-12	2099-12-31	 
940426	calcium polycarbophil	8	2	20063	Ingredient	2005-06-12	2099-12-31	 
940535	sulconazole	8	2	37319	Ingredient	2005-06-12	2099-12-31	 
940541	sulfabenzamide	8	2	37320	Ingredient	2005-06-12	2099-12-31	 
940864	Econazole	8	2	3743	Ingredient	2005-06-12	2099-12-31	 
941004	docosanol	8	2	37534	Ingredient	2005-06-12	2099-12-31	 
941052	alitretinoin	8	2	81864	Ingredient	2005-06-12	2099-12-31	 
941258	Docusate	8	2	82003	Ingredient	2005-06-12	2099-12-31	 
941472	terconazole	8	2	37806	Ingredient	2005-06-12	2099-12-31	 
941577	tetrahydrozoline	8	2	37935	Ingredient	2005-06-12	2099-12-31	 
942028	tioconazole	8	2	38298	Ingredient	2005-06-12	2099-12-31	 
942172	Petrolatum, White	8	2	82074	Ingredient	2005-06-12	2099-12-31	 
942350	torsemide	8	2	38413	Ingredient	2005-06-12	2099-12-31	 
942494	chlorophyllin copper complex	8	2	82242	Ingredient	2005-06-12	2099-12-31	 
942659	trichlorofluoromethane	8	2	38578	Ingredient	2005-06-12	2099-12-31	 
942691	triethanolamine	8	2	38623	Ingredient	2005-06-12	2099-12-31	 
942765	TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE	8	2	38624	Ingredient	2005-06-12	2099-12-31	 
942799	trimethobenzamide	8	2	38685	Ingredient	2005-06-12	2099-12-31	 
943030	Phosphoric acid	8	2	8259	Ingredient	2005-06-12	2099-12-31	 
943116	trolamine salicylate	8	2	38866	Ingredient	2005-06-12	2099-12-31	 
943191	tyloxapol	8	2	38998	Ingredient	2005-06-12	2099-12-31	 
943634	epinastine	8	2	39684	Ingredient	2005-06-12	2099-12-31	 
943852	xylometazoline	8	2	39841	Ingredient	2005-06-12	2099-12-31	 
944360	zinc pyrithione	8	2	39952	Ingredient	2005-06-12	2099-12-31	 
945286	Pilocarpine	8	2	8328	Ingredient	2005-06-12	2099-12-31	 
945913	Pine tar	8	2	8333	Ingredient	2005-06-12	2099-12-31	 
946340	Piperonyl Butoxide	8	2	8345	Ingredient	2005-06-12	2099-12-31	 
947416	tazarotene	8	2	83947	Ingredient	2005-06-12	2099-12-31	 
947651	Podophyllin	8	2	8462	Ingredient	2005-06-12	2099-12-31	 
947705	Podophyllotoxin	8	2	8463	Ingredient	2005-06-12	2099-12-31	 
948078	pantoprazole	8	2	40790	Ingredient	2005-06-12	2099-12-31	 
948487	Polyethylene Glycol 300	8	2	8513	Ingredient	2005-06-12	2099-12-31	 
948490	Polyethylene Glycol 400	8	2	8514	Ingredient	2005-06-12	2099-12-31	 
948515	Polyethylene Glycols	8	2	8516	Ingredient	2005-06-12	2099-12-31	 
948555	alosetron	8	2	85248	Ingredient	2005-06-12	2099-12-31	 
948582	Polymyxin B	8	2	8536	Ingredient	2005-06-12	2099-12-31	 
948760	Polysorbate 80	8	2	8560	Ingredient	2005-06-12	2099-12-31	 
948787	Polythiazide	8	2	8565	Ingredient	2005-06-12	2099-12-31	 
948856	Polyvinyl Alcohol	8	2	8570	Ingredient	2005-06-12	2099-12-31	 
949279	Carboxymethylcellulose	8	2	2062	Ingredient	2005-06-12	2099-12-31	 
949453	chloroxine	8	2	20875	Ingredient	2005-06-12	2099-12-31	 
949459	chloroxylenol	8	2	20877	Ingredient	2005-06-12	2099-12-31	 
949759	HALOBETASOL	8	2	41208	Ingredient	2005-06-12	2099-12-31	 
950056	Povidone	8	2	8610	Ingredient	2005-06-12	2099-12-31	 
950098	ciclopirox	8	2	21090	Ingredient	2005-06-12	2099-12-31	 
950183	Lactase	8	2	41397	Ingredient	2005-06-12	2099-12-31	 
950316	Ethyl Chloride	8	2	4141	Ingredient	2005-06-12	2099-12-31	 
950370	Carteolol	8	2	2116	Ingredient	2005-06-12	2099-12-31	 
950435	Citric Acid	8	2	21183	Ingredient	2005-06-12	2099-12-31	 
950637	Tacrolimus	8	2	42316	Ingredient	2005-06-12	2099-12-31	 
950696	Nizatidine	8	2	42319	Ingredient	2005-06-12	2099-12-31	 
950792	clidinium	8	2	21232	Ingredient	2005-06-12	2099-12-31	 
950882	clocortolone	8	2	21249	Ingredient	2005-06-12	2099-12-31	 
950933	Castor Oil	8	2	2129	Ingredient	2005-06-12	2099-12-31	 
951112	cocoa butter	8	2	21389	Ingredient	2005-06-12	2099-12-31	 
951237	Antazoline	8	2	865	Ingredient	2005-06-12	2099-12-31	 
951279	Prilocaine	8	2	8686	Ingredient	2005-06-12	2099-12-31	 
951469	calcium acetate	8	2	214342	Ingredient	2005-06-12	2099-12-31	 
951511	Mupirocin	8	2	42372	Ingredient	2005-06-12	2099-12-31	 
951980	Sacrosidase	8	2	214817	Ingredient	2005-06-12	2099-12-31	 
952004	sevelamer	8	2	214824	Ingredient	2005-06-12	2099-12-31	 
952045	Amphotericin	8	2	42527	Ingredient	2005-06-12	2099-12-31	 
952538	Anthralin	8	2	873	Ingredient	2005-06-12	2099-12-31	 
953076	Famotidine	8	2	4278	Ingredient	2005-06-12	2099-12-31	 
953391	Propantheline	8	2	8761	Ingredient	2005-06-12	2099-12-31	 
954036	propylhexedrine	8	2	8792	Ingredient	2005-06-12	2099-12-31	 
954688	latanoprost	8	2	43611	Ingredient	2005-06-12	2099-12-31	 
954696	Plasmin	8	2	4388	Ingredient	2005-06-12	2099-12-31	 
954819	cevimeline	8	2	44281	Ingredient	2005-06-12	2099-12-31	 
954853	Flavoxate	8	2	4440	Ingredient	2005-06-12	2099-12-31	 
955252	Fluocinonide	8	2	4462	Ingredient	2005-06-12	2099-12-31	 
955372	Ethanol	8	2	448	Ingredient	2005-06-12	2099-12-31	 
955583	Fluorometholone	8	2	4491	Ingredient	2005-06-12	2099-12-31	 
955632	Fluorouracil	8	2	4492	Ingredient	2005-06-12	2099-12-31	 
956266	Flurandrenolone	8	2	4500	Ingredient	2005-06-12	2099-12-31	 
956630	formic acid	8	2	4537	Ingredient	2005-06-12	2099-12-31	 
956653	Fosfomycin	8	2	4550	Ingredient	2005-06-12	2099-12-31	 
956691	Fructose	8	2	4570	Ingredient	2005-06-12	2099-12-31	 
956874	Furosemide	8	2	4603	Ingredient	2005-06-12	2099-12-31	 
957393	aluminum chloride	8	2	46241	Ingredient	2005-06-12	2099-12-31	 
957623	amlexanox	8	2	46307	Ingredient	2005-06-12	2099-12-31	 
957797	Psyllium	8	2	8928	Ingredient	2005-06-12	2099-12-31	 
958134	bismuth tripotassium dicitrate	8	2	47181	Ingredient	2005-06-12	2099-12-31	 
958368	Echothiophate	8	2	89778	Ingredient	2005-06-12	2099-12-31	 
958396	butenafine	8	2	47461	Ingredient	2005-06-12	2099-12-31	 
958527	Belladonna Extract	8	2	89781	Ingredient	2005-06-12	2099-12-31	 
958994	Aloe Polysaccharide	8	2	476786	Ingredient	2005-06-12	2099-12-31	 
958999	carbamide peroxide	8	2	47686	Ingredient	2005-06-12	2099-12-31	 
959174	butabarbital	8	2	477631	Ingredient	2005-06-12	2099-12-31	 
959196	Witch Hazel	8	2	89821	Ingredient	2005-06-12	2099-12-31	 
959362	Gentian Violet	8	2	4778	Ingredient	2005-06-12	2099-12-31	 
959420	Aluminum carbonate	8	2	89858	Ingredient	2005-06-12	2099-12-31	 
959665	Pyrethrins	8	2	8991	Ingredient	2005-06-12	2099-12-31	 
960820	Senna Leaf Extract	8	2	485853	Ingredient	2006-05-14	2099-12-31	 
960900	Aloe Extract	8	2	91263	Ingredient	2005-06-12	2099-12-31	 
960988	Diflorasone	8	2	91311	Ingredient	2005-06-12	2099-12-31	 
961047	Ranitidine	8	2	9143	Ingredient	2005-06-12	2099-12-31	 
961145	Glycerol	8	2	4910	Ingredient	2005-06-12	2099-12-31	 
961304	Shark liver oil preparation	8	2	91472	Ingredient	2005-06-12	2099-12-31	 
962398	Glycine	8	2	4919	Ingredient	2005-06-12	2099-12-31	 
963353	Glycopyrrolate	8	2	4955	Ingredient	2005-06-12	2099-12-31	 
963742	Gramicidin	8	2	5011	Ingredient	2005-06-12	2099-12-31	 
963747	dichlorodifluoromethane	8	2	50110	Ingredient	2005-06-12	2099-12-31	 
964339	Sulfasalazine	8	2	9524	Ingredient	2005-06-12	2099-12-31	 
964407	Salicylic Acid	8	2	9525	Ingredient	2005-06-12	2099-12-31	 
965748	Scopolamine	8	2	9601	Ingredient	2005-06-12	2099-12-31	 
966282	Selenium	8	2	9641	Ingredient	2005-06-12	2099-12-31	 
966346	Senna Extract	8	2	9658	Ingredient	2005-06-12	2011-12-04	D
966376	Allantoin	8	2	508	Ingredient	2005-06-12	2099-12-31	 
966468	Halcinonide	8	2	5084	Ingredient	2005-06-12	2099-12-31	 
966913	Silver Nitrate	8	2	9789	Ingredient	2005-06-12	2099-12-31	 
966956	Silver Sulfadiazine	8	2	9793	Ingredient	2005-06-12	2099-12-31	 
966991	Simethicone	8	2	9796	Ingredient	2005-06-12	2099-12-31	 
967496	Lodoxamide	8	2	52151	Ingredient	2005-06-12	2099-12-31	 
967562	loteprednol etabonate	8	2	52177	Ingredient	2005-06-12	2099-12-31	 
967823	Sodium Chloride	8	2	9863	Ingredient	2005-06-12	2099-12-31	 
967861	magnesium citrate	8	2	52356	Ingredient	2005-06-12	2099-12-31	 
968426	Mesalamine	8	2	52582	Ingredient	2005-06-12	2099-12-31	 
969004	Hexylresorcinol	8	2	5321	Ingredient	2005-06-12	2099-12-31	 
969276	crotamiton	8	2	21766	Ingredient	2005-06-12	2099-12-31	 
969444	Nonoxynol-9	8	2	53750	Ingredient	2005-06-12	2099-12-31	 
970011	Sorbitol	8	2	9945	Ingredient	2005-06-12	2099-12-31	 
970250	Spironolactone	8	2	9997	Ingredient	2005-06-12	2099-12-31	 
970277	Octoxynol-9	8	2	54034	Ingredient	2005-06-12	2099-12-31	 
974140	Hydrochloric Acid	8	2	5486	Ingredient	2005-06-12	2099-12-31	 
974166	Hydrochlorothiazide	8	2	5487	Ingredient	2005-06-12	2099-12-31	 
975125	Hydrocortisone	8	2	5492	Ingredient	2005-06-12	2099-12-31	 
976309	Hydrofluoric Acid	8	2	5496	Ingredient	2005-06-12	2099-12-31	 
976545	potassium citrate	8	2	54993	Ingredient	2005-06-12	2099-12-31	 
976778	hydroquinone	8	2	5509	Ingredient	2005-06-12	2099-12-31	 
977421	rimexolone	8	2	55681	Ingredient	2005-06-12	2099-12-31	 
977949	ichthammol	8	2	5645	Ingredient	2005-06-12	2099-12-31	 
977968	sodium citrate	8	2	56466	Ingredient	2005-06-12	2099-12-31	 
978236	Eflornithine	8	2	569	Ingredient	2005-06-12	2099-12-31	 
978555	Indapamide	8	2	5764	Ingredient	2005-06-12	2099-12-31	 
978577	Mineral Oil, Light	8	2	577312	Ingredient	2005-11-13	2099-12-31	 
979035	Citrus Pectin extract	8	2	581550	Ingredient	2005-11-13	2099-12-31	 
979096	Zinc Acetate	8	2	58295	Ingredient	2005-06-12	2099-12-31	 
980311	COLLAGENASE	8	2	58939	Ingredient	2005-06-12	2099-12-31	 
980478	Inulin	8	2	5924	Ingredient	2005-06-12	2099-12-31	 
980867	Clioquinol	8	2	5942	Ingredient	2005-06-12	2099-12-31	 
980955	docosanol	8	2	594680	Ingredient	2008-06-29	2099-12-31	 
981654	penciclovir	8	2	59839	Ingredient	2005-06-12	2099-12-31	 
981691	imiquimod	8	2	59943	Ingredient	2005-06-12	2099-12-31	 
981709	dorzolamide	8	2	60207	Ingredient	2005-06-12	2099-12-31	 
981774	adapalene	8	2	60223	Ingredient	2005-06-12	2099-12-31	 
982105	Saccharomyces boulardii lyo	8	2	602738	Ingredient	2006-02-26	2099-12-31	 
984232	Isotretinoin	8	2	6064	Ingredient	2005-06-12	2099-12-31	 
984801	Kaolin	8	2	6102	Ingredient	2005-06-12	2099-12-31	 
985247	Aluminum Hydroxide	8	2	612	Ingredient	2005-06-12	2099-12-31	 
985708	Ketoconazole	8	2	6135	Ingredient	2005-06-12	2099-12-31	 
986117	Ketotifen	8	2	6146	Ingredient	2005-06-12	2099-12-31	 
986171	adiastatic barley malt extract	8	2	221053	Ingredient	2005-06-12	2099-12-31	 
986261	Colloidal oatmeal	8	2	221082	Ingredient	2005-06-12	2099-12-31	 
986389	SODIUM PHOSPHATE,MONOBASIC,MONOHYDRATE	8	2	221125	Ingredient	2005-06-12	2099-12-31	 
986417	POLYETHYLENE GLYCOL 3350	8	2	221147	Ingredient	2005-06-12	2099-12-31	 
